price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,sqft_living15,sqft_lot15
274000,3,2.5,1830,2517,2,3,8,1830,0,2005,98055,1610,2762
369950,3,2.5,1930,8254,2,3,7,1930,0,2014,98146,1540,8849
370000,3,2.5,1650,1793,3,3,8,1650,0,2007,98133,1650,1863
299900,3,2.5,1210,2046,2,3,9,920,290,2008,98106,1070,651
375000,3,2.5,1600,2042,2,3,8,1600,0,2005,98027,1445,1370
465000,3,2.5,1920,144619,1,3,8,1920,0,2014,98022,2010,48787
2.21E+06,3,2.5,3430,10177,2,3,10,3430,0,2014,98034,3110,12339
250000,3,2.5,1750,6351,2,3,7,1750,0,2012,98001,1398,6092
290750,3,2.5,1270,865,2,3,7,1080,190,2008,98118,1630,7752
645000,3,2.5,2170,1984,2.5,3,8,2170,0,2008,98027,2150,1984
263000,3,2.5,1584,3200,2,3,7,1584,0,2011,98002,1584,2800
400000,3,2.5,2393,4788,2,3,8,2393,0,2012,98055,2439,5477
327555,3,2.5,2329,5720,2,3,8,2329,0,2010,98030,2197,5720
384435,3,2.5,2029,3906,2,3,9,2029,0,2014,98003,2029,3920
489000,3,2.5,3080,5598,2,3,8,3080,0,2006,98055,3080,5303
1.68E+06,3,2.5,4090,16972,2,3,11,3590,500,2007,98177,3740,16972
450000,3,2.5,1800,4357,2,3,8,1800,0,2013,98065,1800,3663
450000,3,2.5,2280,4557,2,3,8,2280,0,2010,98028,2070,4610
629800,3,2.5,2390,1984,2,3,8,2220,170,2008,98027,2150,1984
335000,3,2.5,1090,1139,2,3,8,960,130,2009,98126,1400,1348
580000,3,2.5,1620,1171,3,3,8,1470,150,2008,98103,1620,1505
399000,3,2.5,1430,1250,3,3,7,1430,0,2007,98103,1360,1269
445000,3,2.5,1550,930,2,3,8,1060,490,2006,98144,1550,1301
538000,3,2.5,3010,7014,2,3,8,3010,0,2009,98059,3030,6180
362500,3,2.5,1800,2700,2,3,8,1800,0,2011,98126,1380,1200
414950,3,2.5,1570,1551,3,3,8,1570,0,2008,98103,1570,1705
679950,3,2.5,2230,3939,2,3,8,2230,0,2014,98133,2230,4200
509900,3,2.5,1790,2700,2,3,8,1790,0,2010,98027,1890,3078
282000,3,2.5,2010,5399,2,3,7,2010,0,2006,98042,2280,5141
387865,3,2.5,2370,4200,2,3,8,2370,0,2014,98038,2370,4200
536000,3,2.5,1900,6224,2,3,7,1900,0,2005,98075,2260,5450
348000,3,2.5,1500,2255,2,3,7,1500,0,2005,98029,1440,2040
364000,3,2.5,1800,2790,2,3,8,1800,0,2011,98126,1580,2036
710000,3,2.5,2440,4153,2,3,9,2440,0,2003,98052,2030,4143
326989,3,2.5,2060,4200,2,3,8,2060,0,2014,98038,2370,4200
335606,3,2.5,2538,4600,2,3,8,2538,0,2013,98092,2570,4800
299950,3,2.5,1320,3150,2,3,7,1320,0,2005,98118,1390,1725
730000,3,2.5,1860,1290,2,3,9,1240,620,2010,98122,1710,1525
436110,3,2.5,1770,1235,3,3,8,1600,170,2007,98103,1680,1203
285000,3,2.5,2437,5136,2,3,7,2437,0,2011,98002,2437,4614
379900,3,2.5,1800,2791,2,3,8,1800,0,2011,98126,1580,2617
515000,3,2.5,2610,5845,2,3,8,2610,0,2005,98059,2810,5000
439000,3,2.5,1680,2801,2,3,7,1680,0,2011,98011,1920,2723
540000,3,2.5,2220,5279,2,3,8,2220,0,2006,98146,1610,5297
328000,3,2.5,2242,4800,2,3,8,2242,0,2013,98092,2009,4800
625000,3,2.5,2440,4800,2,3,10,2440,0,2014,98106,1180,5480
979000,3,2.5,2690,4047,3,3,10,2690,0,2014,98117,2040,5000
333500,3,2.5,2196,7475,2,3,8,2196,0,2006,98030,1860,6755
350000,3,2.5,2040,13590,2,3,8,2040,0,2009,98042,1850,12485
395000,3,2.5,2130,5088,2,3,8,1840,290,2011,98019,2130,5762
472000,3,2.5,1860,415126,2,3,7,1860,0,2006,98038,2070,54014
545000,3,2.5,1740,1279,3,3,8,1740,0,2008,98116,1740,1280
500000,3,2.5,1720,3012,2,3,9,1720,0,2011,98133,1720,7658
598950,3,2.5,1480,1531,3,3,8,1480,0,2014,98107,1530,1321
430000,3,2.5,1950,4949,2,3,7,1950,0,2009,98065,2200,5740
390000,3,2.5,1310,1254,2,3,7,850,460,2007,98116,1310,1372
450000,3,2.5,2410,4293,2,3,7,2410,0,2007,98065,2190,5900
398000,3,2.5,1720,1715,2,3,7,1240,480,2004,98136,1610,1626
452950,3,2.5,1150,1194,2,3,8,1020,130,2006,98107,1450,1714
409950,3,2.5,2655,5080,2,3,8,2655,0,2013,98023,2879,5232
339990,3,2.5,2570,4600,2,3,8,2570,0,2014,98092,2570,5000
292500,3,2.5,1440,1068,2,3,8,1160,280,2006,98106,1580,1483
650000,3,2.5,2500,51836,1,3,9,1510,990,2013,98027,2270,54450
443000,3,2.5,1780,2778,2,3,8,1530,250,2007,98126,1380,1998
260000,3,2.5,1427,4337,2,3,7,1427,0,2009,98042,1443,4347
950000,3,2.5,2280,2296,3,3,9,1890,390,2013,98112,1390,4000
572800,3,2.5,3310,4682,2,3,9,2380,930,2015,98065,2660,5166
711000,3,2.5,2550,5376,2,3,9,2550,0,2004,98052,2250,4050
1.27E+06,3,2.5,3060,9576,2,3,10,3060,0,2005,98004,3060,9579
1.90E+06,3,2.5,2830,4334,3,3,10,2830,0,2006,98074,2830,38211
249900,3,2.5,1610,3517,2,3,8,1610,0,2005,98055,1830,2889
287000,3,2.5,1600,6315,2,3,8,1600,0,2013,98092,1608,4300
445000,3,2.5,1260,1102,3,3,8,1260,0,2007,98107,1320,2500
605000,3,2.5,1660,1692,3,3,7,1610,50,2005,98115,1210,1230
341000,3,2.5,1480,1663,2,3,9,1180,300,2012,98126,1380,1537
412000,3,2.5,1200,813,3,3,9,1200,0,2010,98144,1750,4365
739000,3,2.5,2310,7348,1,3,8,2310,0,2010,98053,2310,7153
450000,3,2.5,1810,914,3,3,8,1380,430,2008,98116,1810,914
527500,3,2.5,1380,1389,3,3,8,1380,0,2008,98102,1380,1249
692000,3,2.5,3490,28213,1.5,3,9,2242,1248,2009,98070,2120,56628
415000,3,2.5,2280,6031,2,3,8,2280,0,2011,98019,2430,7200
975000,3,2.5,1660,1344,3,3,8,1660,0,2008,98102,1750,2040
275000,3,2.5,2217,8019,2,3,7,2217,0,2009,98001,1470,8037
498000,3,2.5,2480,4136,2,3,8,2480,0,2009,98059,2510,4314
754950,3,2.5,2610,7256,2,3,9,2610,0,2014,98033,2610,7206
417000,3,2.5,1570,4926,2,3,8,1570,0,2014,98065,1800,3202
555000,3,2.5,1940,3211,2,3,8,1940,0,2009,98027,1880,3078
555000,3,2.5,1940,3211,2,3,8,1940,0,2009,98027,1880,3078
650000,3,2.5,1480,2159,3,3,8,1480,0,2007,98103,1480,1554
700000,3,2.5,2350,4975,2,3,8,2350,0,2012,98029,2350,3951
675000,3,2.5,1300,1590,2,3,8,1100,200,2014,98109,1070,1223
571000,3,2.5,2140,2867,2,3,8,1960,180,2005,98027,2280,2836
635000,3,2.5,1570,1433,3,3,8,1570,0,2010,98103,1570,2652
754842,3,2.5,2930,5641,2,3,8,2930,0,2013,98052,3300,5641
329900,3,2.5,2242,4995,2,3,8,2242,0,2011,98092,1798,4942
389000,3,2.5,1350,874,3,3,8,1270,80,2006,98136,1350,886
335000,3,2.5,1150,683,2,3,7,1150,0,2013,98027,1150,755
368000,3,2.5,1370,1350,2,3,7,1010,360,2007,98136,1450,6000
310000,3,2.5,2540,4775,2,3,7,2540,0,2006,98042,2270,5000
436000,3,2.5,1150,1193,2,3,8,1020,130,2006,98107,1450,1640
320000,3,2.5,1820,1855,2,3,8,1570,250,2008,98166,1470,6900
375000,3,2.5,1580,3825,2,3,8,1580,0,2011,98126,1380,1500
439990,3,2.5,1930,1348,2,3,8,1300,630,2005,98199,1630,6000
351000,3,2.5,2594,4455,2,3,8,2594,0,2012,98001,2981,4950
252000,3,2.5,1670,4020,2,3,7,1670,0,2009,98118,1670,4020
552000,3,2.5,1280,1920,3,3,8,1280,0,2009,98105,1450,1900
254950,3,2.5,1794,4769,2,3,7,1794,0,2005,98001,3557,4807
629000,3,2.5,2160,1912,2,3,9,1970,190,2014,98118,1810,2653
554950,3,2.5,2950,10254,2,3,9,2950,0,2006,98059,2800,9323
328423,3,2.5,1730,3600,2,3,8,1730,0,2014,98146,2030,3600
248000,3,2.5,1870,4046,2,3,7,1870,0,2007,98042,2130,4800
535000,3,2.5,2280,2289,2,3,8,1880,400,2006,98027,2280,2425
384500,3,2.5,1600,2610,2,3,8,1600,0,2005,98027,1445,1288
550000,3,2.5,2430,5400,2,3,8,2430,0,2007,98074,2640,11990
660000,3,2.5,1780,1729,2,3,8,1080,700,2008,98103,1780,1741
261950,3,2.5,1880,5000,2,3,7,1880,0,2010,98042,2260,5000
614000,3,2.5,2830,5831,2,3,9,2830,0,2010,98011,2830,6064
437718,3,2.5,1800,3265,2,3,8,1800,0,2014,98065,1800,3663
515000,3,2.5,1510,1178,2,3,8,1060,450,2007,98122,1510,1210
650880,3,2.5,2930,6050,2,3,9,2930,0,2008,98065,2760,5765
329780,3,2.5,1730,3600,2,3,8,1730,0,2014,98146,2030,3600
1.30E+06,3,2.5,3350,7752,1,3,9,2180,1170,2009,98008,2570,7988
221000,3,2.5,1320,1780,2,3,7,880,440,2005,98118,3040,6000
611000,3,2.5,2134,1984,2.5,3,8,2134,0,2008,98027,2170,1984
300000,3,2.5,1741,5701,2,3,8,1741,0,2012,98030,2002,5700
577000,3,2.5,2560,5238,2,3,8,2560,0,2001,98053,2560,5185
650000,3,2.5,1910,4363,2,3,9,1910,0,2006,98029,1890,3732
313200,3,2.5,1950,4197,2,3,7,1950,0,2013,98042,2300,4178
308000,3,2.5,1250,1150,2,3,8,1080,170,2009,98106,1250,1150
382495,3,2.5,1760,5390,1,3,8,1760,0,2014,98038,2310,5117
298000,3,2.5,1852,4000,2,3,7,1852,0,2014,98002,2166,4000
333000,3,2.5,1520,3041,2,3,7,1520,0,2009,98059,1820,3229
289950,3,2.5,2099,4275,2,3,7,2099,0,2010,98002,2099,4275
605000,3,2.5,2610,6405,2,3,8,2610,0,2001,98065,2580,6285
305000,3,2.5,1320,2480,2,3,7,1320,0,2005,98118,1320,3240
716500,3,2.5,2340,2155,2,3,10,2120,220,2012,98027,2640,2680
425000,3,2.5,2320,2267,3,3,8,2320,0,2009,98177,1240,1883
324747,3,2.5,2060,4742,2,3,8,2060,0,2014,98038,2370,4725
385000,3,2.5,1740,4145,2,3,7,1740,0,2010,98053,1740,4045
672000,3,2.5,1780,1647,2,3,8,1080,700,2008,98103,2000,1741
310000,3,2.5,1760,10137,2,3,8,1760,0,2010,98038,2000,6935
427000,3,2.5,2432,9391,2,3,9,2432,0,2005,98001,2912,8932
389950,3,2.5,2283,3996,2,3,8,2283,0,2008,98031,1760,3992
309620,3,2.5,1860,3730,2,3,8,1860,0,2012,98019,2110,4509
309780,3,2.5,2242,4500,2,3,8,2242,0,2014,98092,2009,4500
425000,3,2.5,1950,4345,2,3,7,1950,0,2007,98065,2260,4345
356250,3,2.5,2060,5115,2,3,9,2060,0,2014,98092,2648,4500
263900,3,2.5,1658,2700,2,3,8,1658,0,2014,98198,1658,2700
342000,3,2.5,1960,3540,2,3,8,1960,0,2012,98038,1840,3825
367899,3,2.5,2420,4725,2,3,8,2420,0,2014,98038,2370,4200
255000,3,2.5,1530,1116,2.5,3,7,1530,0,2005,98028,1530,7780
310000,3,2.5,2242,5744,2,3,8,2242,0,2012,98092,2009,5712
399950,3,2.5,1230,922,2,3,8,1080,150,2009,98199,1230,1237
494815,3,2.5,1910,2091,2,3,8,1910,0,2014,98029,1630,1546
580000,3,2.5,1620,1173,3,3,8,1470,150,2008,98103,1620,1505
408474,3,2.5,1800,2731,2,3,8,1800,0,2014,98065,1800,3265
499000,3,2.5,1861,1587,2,3,8,1578,283,2007,98034,2090,10454
565000,3,2.5,1870,1058,3,3,8,1380,490,2007,98103,1440,1136
625000,3,2.5,1730,1301,3,3,9,1730,0,2011,98103,1330,1240
471500,3,2.5,2430,5866,2,3,7,2430,0,2009,98065,2380,5866
339989,3,2.5,2060,4200,2,3,8,2060,0,2014,98038,2370,4200
525000,3,2.5,1580,1161,2,3,8,1010,570,2008,98112,1680,1177
379000,3,2.5,1580,3075,2,3,8,1580,0,2013,98126,1710,2934
950000,3,2.5,2700,6947,2,3,9,2700,0,2013,98056,2500,6947
378000,3,2.5,1601,2491,3,3,7,1536,65,2007,98125,1420,1156
489950,3,2.5,2540,5237,2,3,8,2540,0,2011,98118,1800,4097
510000,3,2.5,2730,7136,2,3,8,2730,0,2012,98198,2130,8932
540000,3,2.5,1280,1889,3,3,8,1280,0,2009,98105,1450,1889
500000,3,2.5,1210,1200,3,3,8,1210,0,2008,98103,1210,1200
349900,3,2.5,1580,2765,2,3,8,1580,0,2011,98126,1580,1820
292000,3,2.5,1270,1283,3,3,7,1270,0,2007,98125,1270,1512
599950,3,2.5,1510,1493,3,3,8,1510,0,2014,98107,1530,1357
499000,3,2.5,1460,1614,2,3,8,1180,280,2007,98117,1380,1402
280000,3,2.5,1608,4818,2,3,8,1608,0,2012,98092,2009,5200
560000,3,2.5,1390,1411,3,3,8,1390,0,2008,98103,1350,1266
530000,3,2.5,1790,3078,2,3,8,1790,0,2010,98027,1890,3078
292000,3,2.5,1610,3848,2,3,8,1610,0,2006,98055,1610,3049
584000,3,2.5,1480,1485,2,3,8,1280,200,2007,98102,1470,1277
547000,3,2.5,1570,1452,2.5,3,9,1240,330,2007,98199,1670,1596
550000,3,2.5,1930,6604,2,3,7,1930,0,2014,98166,910,6604
430000,3,2.5,2075,39553,1,3,7,2075,0,2012,98038,1960,9047
286800,3,2.5,1413,3600,2,3,8,1413,0,2011,98031,2150,3869
375000,3,2.5,1300,1362,2,3,8,880,420,2008,98144,1300,1251
455000,3,2.5,1180,932,3,3,8,1180,0,2010,98119,1180,2632
460000,3,2.5,2390,47480,2,3,9,2390,0,2007,98058,1720,44866
416286,3,2.5,1408,989,3,3,8,1408,0,2005,98115,1408,1342
350000,3,2.5,1380,1590,2,3,9,1160,220,2012,98126,1380,1590
265000,3,2.5,1400,3368,2,3,7,1400,0,2013,98146,1400,4316
344000,3,2.5,1232,1130,3,3,7,1232,0,2007,98125,1232,1202
273500,3,2.5,1550,3402,2,3,7,1550,0,2009,98002,2095,3402
457000,3,2.5,1220,1330,2,3,8,1010,210,2008,98117,1360,3750
540000,3,2.5,1810,3930,2,3,8,1810,0,2008,98053,1560,5100
395000,3,2.5,1600,1936,2,3,7,1600,0,2007,98108,1600,1936
732000,3,2.5,1960,3060,2,3,8,1960,0,2010,98117,1220,3060
375000,3,2.5,2424,5931,2,3,9,2424,0,2014,98042,2424,6036
284000,3,2.5,1880,6008,2,3,7,1880,0,2009,98042,2180,5185
389500,3,2.5,1350,874,3,3,8,1270,80,2006,98136,1350,886
255900,3,2.5,1489,3266,2,3,7,1489,0,2014,98002,1537,3273
451300,3,2.5,1420,814,2,3,8,1140,280,2008,98136,1340,1382
405000,3,2.5,1440,2163,2,3,7,1440,0,2005,98029,1440,2207
379900,3,2.5,1800,2792,2,3,8,1800,0,2011,98126,1580,2617
625000,3,2.5,3220,6409,2,3,9,3220,0,2008,98059,3330,6231
398096,3,2.5,2370,5321,2,3,8,2370,0,2014,98038,2370,4357
315000,3,2.5,1410,1325,2,3,7,1180,230,2007,98106,1270,1282
674000,3,2.5,1920,3624,2,3,9,1920,0,2003,98052,1930,3533
496000,3,2.5,2180,4533,2,3,7,2180,0,2010,98011,2180,7347
310000,3,2.5,1300,3612,2,3,7,1300,0,2005,98118,1390,2943
274950,3,2.5,1608,4000,2,3,8,1608,0,2014,98092,2009,4983
630000,3,2.5,3490,12410,2,3,8,2590,900,2009,98059,1740,14448
386380,3,2.5,1720,3600,2,3,7,1720,0,2010,98053,1720,3600
502000,3,2.5,1600,3073,3,3,8,1600,0,2009,98144,1130,2921
554000,3,2.5,2140,4126,2,3,8,1960,180,2005,98027,2280,2615
333700,3,2.5,2230,5050,2,3,7,2230,0,2006,98042,2260,5050
445000,3,2.5,2230,7934,2,3,7,2230,0,2005,98065,2310,4818
285000,3,2.5,1320,955,3,3,7,1320,0,2009,98106,1300,1003
480000,3,2.5,1590,1431,2,3,8,1060,530,2010,98144,1620,1548
287450,3,2.5,1440,2500,2,3,7,1440,0,2008,98146,1440,5000
394950,3,2.5,1350,1250,3,3,8,1270,80,2006,98136,1350,886
513000,3,2.5,2150,161607,2,3,7,1330,820,1995,98038,2400,207781
259950,3,2.5,1578,7340,2,3,7,1578,0,2010,98030,1850,7200
345500,3,2.5,1930,4000,2,3,8,1930,0,2014,98001,2050,4000
478000,3,2.5,3040,4535,2,3,9,3040,0,2007,98056,2670,4666
391500,3,2.5,2424,6143,2,3,9,2424,0,2014,98030,2381,6036
395000,3,2.5,2510,5320,2,3,8,2510,0,2005,98106,1820,5736
298900,3,2.5,1852,4000,2,3,7,1852,0,2014,98002,2475,4000
1.05E+06,3,2.5,3400,5119,2,3,8,2300,1100,2014,98115,1740,5969
739000,3,2.5,2810,5400,2,3,9,2810,0,2005,98052,2870,5400
563500,3,2.5,1400,1312,3.5,3,8,1400,0,2007,98103,1350,1312
345000,3,2.5,1680,2229,2,3,7,1680,0,2007,98155,1230,9300
660000,3,2.5,2450,4332,2,3,8,2450,0,2010,98053,2450,4154
749950,3,2.5,2010,2263,2,3,8,1340,670,2014,98122,1500,2670
272000,3,2.5,1528,7616,2,3,7,1528,0,2011,98030,1850,7340
290000,3,2.5,1420,3542,2,3,8,1310,110,2007,98133,1180,1622
378000,3,2.5,1650,2082,3,3,8,1650,0,2007,98133,1650,1965
728050,3,2.5,2320,6775,1,3,8,2320,0,2008,98053,1680,4750
374000,3,2.5,2185,6042,2,3,9,2185,0,2009,98030,2297,5876
334888,3,2.5,1769,7324,2,3,9,1769,0,2012,98092,2502,6017
580000,3,2.5,1820,374616,2,3,7,1820,0,1999,98014,1870,220654
351999,3,2.5,2370,4200,2,3,8,2370,0,2014,98038,2370,4200
312000,3,2.5,1780,4077,2,3,8,1780,0,2011,98038,1970,4077
208800,3,2.5,1390,2450,2,3,7,1390,0,2009,98118,1390,2450
369946,3,2.5,2420,4725,2,3,8,2420,0,2014,98038,2370,4200
414000,3,2.5,1790,3754,2,3,8,1790,0,2013,98065,1800,3393
367000,3,2.5,2828,4050,2,3,8,2828,0,2013,98030,2513,4507
329950,3,2.5,1300,812,2,3,8,880,420,2008,98144,1300,824
750000,3,2.5,2620,43832,2,3,8,2620,0,2013,98053,2620,120686
336900,3,2.5,1690,1200,2,3,8,1410,280,2014,98106,1740,1664
428000,3,2.5,1650,2201,3,3,8,1650,0,2007,98133,1650,1965
409000,3,2.5,1890,6500,2,3,7,1890,0,2012,98074,2340,7500
460000,3,2.5,1450,1053,2,3,8,940,510,2008,98107,1410,1080
1.10E+06,3,2.5,2550,5100,2,3,9,2550,0,2014,98115,1250,4080
410000,3,2.5,2150,4332,2,3,8,2150,0,2013,98019,2140,4332
526000,3,2.5,1626,1583,2.5,3,8,1419,207,2007,98122,1400,1583
436000,3,2.5,1460,1238,2,3,8,1200,260,2008,98107,1280,1257
303000,3,2.5,2056,3564,2,3,7,2056,0,2014,98092,2056,3577
329950,3,2.5,2456,7566,2,3,8,2456,0,2012,98023,2478,7212
510000,3,2.5,1420,1237,3,3,8,1420,0,2014,98107,1510,2501
336000,3,2.5,1260,1211,3,3,8,1260,0,2004,98103,1270,1211
375000,3,2.5,1580,2407,2,3,8,1580,0,2013,98126,1580,2212
294500,3,2.5,1760,2688,2,3,7,1760,0,2005,98059,1760,2329
605000,3,2.5,1500,1119,3,3,7,1110,390,2008,98109,1500,1057
427000,3,2.5,3192,5653,2,3,8,3192,0,2014,98023,3000,5134
492000,3,2.5,1690,1479,3,3,8,1420,270,2005,98122,1280,1253
650000,3,2.5,2870,7288,2,3,9,2870,0,2012,98011,2870,5998
389700,3,2.5,1720,3581,2,3,7,1720,0,2011,98053,1720,3600
295500,3,2.5,1410,1332,2,3,7,960,450,2014,98108,1410,1343
324500,3,2.5,1660,3990,2,3,7,1660,0,2009,98118,1670,4050
370950,3,2.5,2529,9653,2,3,7,2529,0,2012,98042,2533,6125
950000,3,2.5,2780,275033,1,3,10,2780,0,2006,98045,1680,16340
705000,3,2.5,1580,1321,2,3,8,1080,500,2014,98107,1530,1357
268000,3,2.5,1700,2250,2,3,7,1700,0,2014,98168,1520,4500
305450,3,2.5,1600,3573,2,3,7,1600,0,2013,98056,1500,11089
300000,3,2.5,2090,4590,2,3,7,2090,0,2005,98042,2190,4060
910000,3,2.5,2030,1160,3,3,9,1970,60,2007,98004,1950,1160
414000,3,2.5,2490,4540,2.5,3,8,2490,0,2012,98059,2640,3844
525000,3,2.5,3030,4500,2,3,8,3030,0,2009,98059,3030,4501
485000,3,2.5,2430,5867,2,3,7,2430,0,2011,98065,2620,5866
409316,3,2.5,1800,3168,2,3,8,1800,0,2014,98065,1800,3393
388598,3,2.5,2370,4200,2,3,8,2370,0,2014,98038,2370,4370
580000,3,2.5,1740,1236,3,3,8,1740,0,2008,98116,1740,1280
284000,3,2.5,1660,4083,2,3,7,1660,0,2013,98038,1800,4087
294900,3,2.5,1860,5025,2,3,8,1860,0,2010,98038,2000,5550
420000,3,2.5,1509,1114,3,3,8,1509,0,2014,98133,1509,2431
740000,3,2.5,2350,3798,2,3,8,2350,0,2013,98029,2020,3532
727000,3,2.5,1580,991,3,3,9,1580,0,2009,98119,1610,1297
359782,3,2.5,1850,3400,2,3,7,1850,0,2010,98053,1850,3400
397500,3,2.5,1470,1256,2,3,8,930,540,2006,98122,1510,1797
775900,3,2.5,2700,5764,2,3,9,2700,0,2014,98075,3270,14700
300000,3,2.5,1330,1200,3,3,7,1330,0,2002,98133,1330,1206
1.08E+06,3,2.5,1990,1891,3,3,9,1990,0,2012,98102,1990,3600
375000,3,2.5,1530,1131,3,3,8,1530,0,2009,98103,1530,1445
586500,3,2.5,1780,1487,3,3,8,1600,180,2006,98107,1780,1300
300000,3,2.5,1960,1477,2,3,7,1670,290,2012,98059,1980,1467
439990,3,2.5,2340,5171,2,3,8,2340,0,2013,98045,2790,5684
424950,3,2.5,1650,4777,2,3,8,1650,0,2013,98065,1800,3331
720000,3,2.5,3150,151588,2,3,9,3150,0,2007,98024,2410,208652
295000,3,2.5,1660,4898,2,3,7,1660,0,2011,98038,1810,4462
255500,3,2.5,1770,5000,2,3,7,1770,0,2009,98042,2230,5200
447000,3,2.5,1740,3043,2,3,7,1740,0,2012,98011,1920,2869
585000,3,2.5,2160,1250,3,3,8,1830,330,2010,98119,1870,2825
307635,3,2.5,1820,4200,2,3,8,1820,0,2014,98038,2370,4200
834538,3,2.5,2760,6187,2,3,10,2760,0,2014,98075,2760,6600
545000,3,2.5,1280,1845,3,3,8,1280,0,2009,98105,1450,1889
370000,3,2.5,2313,5700,2,3,9,2313,0,2011,98030,2323,5701
515000,3,2.5,2000,3837,2,3,8,2000,0,2011,98072,2210,4075
659950,3,2.5,2990,9413,2,3,10,2990,0,2006,98028,1940,9600
700000,3,2.5,2050,4185,2,3,9,2050,0,2011,98117,1150,5000
494900,3,2.5,2040,2500,2,3,7,1470,570,2008,98126,1410,2500
415000,3,2.5,1610,3600,2,3,8,1610,0,2010,98072,2210,3600
459990,3,2.5,2680,5539,2,3,8,2680,0,2013,98045,2990,6037
654000,3,2.5,2220,2873,2,3,10,2010,210,2012,98027,2290,3213
215000,3,2.5,1322,6006,2,3,7,1322,0,2009,98001,1440,6796
630500,3,2.5,1909,1300,3,3,8,1766,143,2006,98103,1780,1248
663000,3,2.5,1910,5125,2,3,9,1910,0,2006,98029,1910,3215
433190,3,2.5,1650,2787,2,3,8,1650,0,2014,98065,1760,2787
279950,3,2.5,1608,4800,2,3,8,1608,0,2013,98092,2009,4800
468500,3,2.5,1350,1186,2,3,8,1120,230,2007,98117,1500,1605
298000,3,2.5,1950,3600,2,3,7,1950,0,2010,98038,1870,4184
675900,3,2.5,2920,9096,2,3,9,2920,0,2013,98059,2930,7995
477000,3,2.5,2100,5060,2,3,7,2100,0,2006,98108,1520,2468
590000,3,2.5,1710,2875,2,3,8,1710,0,2006,98116,1640,5750
309000,3,2.5,1950,3825,2,3,7,1950,0,2013,98042,1950,3825
259000,3,2.5,1550,3569,2,3,7,1550,0,2011,98002,2095,3402
610000,3,2.5,1300,1331,3,3,8,1300,0,2007,98103,1450,5270
312000,3,2.5,1750,4076,2,3,7,1750,0,2013,98038,1810,4090
299000,3,2.5,1572,4000,2,3,8,1572,0,2013,98092,1608,5175
1.08E+06,3,2.5,2240,21477,2,3,8,2240,0,1995,98006,2930,21569
494000,3,2.5,2310,4729,2,3,8,2310,0,2011,98028,2440,4711
429900,3,2.5,2370,5353,2,3,8,2370,0,2009,98019,2130,6850
671500,3,2.5,1770,1714,3,3,8,1770,0,2012,98103,1720,3360
722000,3,2.5,2230,4850,2,3,8,2230,0,2014,98133,2230,4513
567500,3,2.5,2280,2502,2,3,8,1880,400,2006,98027,2280,2812
775000,3,2.5,3020,4120,2,3,9,2360,660,2008,98126,2280,4120
645000,3,2.5,1900,1258,2.5,3,7,1700,200,2007,98119,1780,1877
480000,3,2.5,2410,4656,2,3,7,2410,0,2009,98065,2410,4840
445000,3,2.5,2380,5269,2,3,8,2380,0,2008,98056,2150,7600
579950,3,2.5,1810,1585,3,3,7,1810,0,2014,98117,1560,1586
440000,3,2.5,1650,4929,2,3,7,1520,130,2007,98108,1520,2287
659000,3,2.5,3090,384634,2,3,8,3090,0,2007,98019,2200,292645
375000,3,2.5,1440,1102,3,3,8,1440,0,2009,98103,1440,1434
417000,3,2.5,2000,4500,2,3,7,2000,0,2010,98059,2230,4501
680000,3,2.5,2570,3600,2.5,3,9,2570,0,2007,98027,2570,3600
338000,3,2.5,1690,1760,2,3,8,1410,280,2014,98106,1740,1760
667000,3,2.5,2510,3819,2,3,8,2510,0,2007,98052,2520,3990
472000,3,2.5,3800,104979,2,3,8,3210,590,2005,98045,2040,109771
405000,3,2.5,1500,2314,2,3,7,1500,0,2005,98029,1440,2170
409000,3,2.5,1950,7263,2,3,7,1950,0,2007,98065,2190,5900
391000,3,2.5,1800,1120,2,3,8,1800,0,2011,98126,1800,2380
300000,3,2.5,2540,5050,2,3,7,2540,0,2006,98042,2280,5050
269950,3,2.5,2244,4079,2,3,7,2244,0,2012,98001,2077,4078
358000,3,2.5,2026,7611,2,3,8,2026,0,2010,98042,2270,7611
350000,3,2.5,1730,4086,2,3,8,1730,0,2013,98146,2030,4086
779000,3,2.5,1580,1487,3,3,9,1580,0,2009,98119,1610,1297
317750,3,2.5,1980,4500,2,3,7,1980,0,2012,98042,1980,4500
330000,3,2.5,2238,7209,2,3,8,2238,0,2011,98023,2456,7212
353900,3,2.5,2517,3900,2,3,8,2517,0,2014,98092,2390,7108
299950,3,2.5,1740,4497,2,3,7,1740,0,2012,98042,1950,4486
386950,3,2.5,1070,1089,2,3,7,900,170,2009,98116,1450,1437
365000,3,2.5,1800,2700,2,3,8,1800,0,2011,98126,1580,2036
288000,3,2.5,1150,887,3,3,7,1150,0,2007,98133,1180,915
700000,3,2.5,2230,4006,2,3,8,2230,0,2014,98133,2230,4180
465750,3,2.5,2670,4534,2,3,9,2670,0,2007,98056,3040,5079
255000,3,2.5,2555,5720,2,3,8,2555,0,2006,98031,2844,5769
530000,3,2.5,1970,6295,2,3,7,1970,0,2011,98065,2710,6009
639000,3,2.5,2010,3300,2,3,9,1610,400,2014,98118,1660,4950
